review,sentiment
说实话，这个游戏没有什么意思。它很肝，但并不能一直肝。氪金对实力的影响很大，但强大的实力又并没有什么用处。资源的刷新和龙的分布并不均衡，使大城市的玩家天生就比小城镇的玩家优越不知道多少倍。曾经的大佬们开着虚拟定位全国飞行刷了茫茫多的不朽龙，现在你再这么干，封号。活人太少，游戏方式太尴尬。这不是一个合格的ar。,0
首先画风好评，声优阵容也很不错，我就是为了凹酱每天都戳芒果布丁好几遍的那个痴汉（？）然后人物的Q版（在我看来）画的还蛮可爱的，在加载间隙的海报也很萌。但是有些活动没有必要，还很肝。常常一打开界面就是一堆活动跳出来，大多数情况下去做这些任务你就会发现，自己需要去医院移植肝脏。而且貌似好几个活动后兑换剩下的道具也没啥用，丢掉都不行，像我这种强迫症患者就很难受。逼氪骗氪这种很多手游都有，那我也就不多说了。作为一个微氪玩家，在这方面没有什么话语权23333第三个扣分点是剧情，剧情实在是让我没有什么看下去的欲望，每回都快进（……综合来讲，画风和cv加起来两星，其余可玩性不是太高还很肝……bgm很好听。,0
大家好，作为一个不会写长评的用户，请老铁们凑活着看，下面是我肝一天后的体验！首先要说明的是，一个游戏的好坏，不能仅用氪金与不氪金来衡量，而是对于光大玩家（平民玩家）来说，轻氪或者不氪，这游戏是否还能玩的下去。。。事实证明，拉结尔还是可以稍微玩一下的（稍微），请不要注重排行榜，请不要注重过副本，副本打不动就慢慢磨，总会磨过去的！！！下面是今天公测的游戏体验优点：打击感和下副本刷怪的畅快感让我为之一振，确实很不错，比前几次内测舒服了很多，喜欢暗黑风地下城的小伙伴可以坚持玩下去，毕竟手游里我觉得这已经算是很好了！缺点：挺肝，而且不知道肝了些啥，反正你不打，也没啥可以玩的！！！氪金，各种材料商店都有卖，想要？用钻石买，没有想要的？用钻石刷新！！（怎么感觉和阴阳师的买御魂很像）！！然后就是时装，宠物，这些不多说了，不氪玩个***。总的来说，佛系玩家可以玩一玩，千万别纠结排行榜啥的，看着爽爽就行了。,0
给新来的说一下，去年某司马局搞完后这游戏拿不到版号，不要再问什么内测什么没上架了，自行百度,1
没玩过，但并不是捣乱。看到某龙845都跑不起瞬间打消下载念头。首先我上去百度搜了点游戏内的视频，然而看到的是满满的充值图标，瞬间感觉回到时空猎人时代。然后再观察一下，你游简直就是将d3内容的90%搬了过来。玩你这辣鸡游戏要充无限的钱，我为什么不去玩买断的d3？虽然现在d3也是脚本满天飞，但是至少它还可以当个单机玩，你游可以吗？不充钱没法玩的游戏，鹅厂你到现在还敢出？心里面是真的服，真把现在当成是没游戏玩的90年代？好了，不说了，我现在给的这颗星恨不得把它掰成十分之一。因为你侮辱了d3，也把拉结尔的ip推向深渊了。,0
玩了这么久说下感想吧，这是个对土豪极不友好的游戏，枪王宝箱的枪不打算升星的话就不要抽了吧感觉还不如紫枪，平民进游戏就抓紧搞符文最多氪张月卡，时装和枪王宝箱里的投资完全不值，重要的话我要说两遍，再多玩玩技术就上去了，吊打土豪不是梦,1
这游戏真的太难了！一开始我以为会是变种的《疾行转弯(zigzag)》，玩了之后才发现，这尼玛是变种的《变态穿越》，而且比《变态穿越》更加变态，因为本身数字来规定点击次数可能就会让人反应不过来(数字是越来越大的，点击数说从一开始算的)，更逞论这些数字的颜色还是不固定的，也就是说每一次都是全新的开始，上一局点几下是什么颜色完全作废。虽然游戏画风我蛮喜欢，音效也做得还行，但作为一个手残党，我表示强烈谴责。,1
首先，这是moba类游戏里另类的一种，我觉得很不错，因为我比较喜欢卡牌收集，而且并不见得橙卡一定比绿卡强，但是还是有几点要吐槽的。1.游戏中平衡性有点失衡，升级方面强者越强，弱者越弱，翻盘几率不大。2.游戏有时闪退，有时会出现结算界面的错误，无法显示战绩，有时已经死亡的敌方英雄依然屹立不倒，使技能放空等。3.游戏很容易劝退新手，因为礼包购买问题，皮肤加成，等。4.无法取消准备，有时候阵容突然想改一下或技能带错忘带等，无法改了。目前玩了一上午加一中午，开服玩到现在，也算小氪一笔。自己觉得有些问题的就这么多，其实游戏还是不错的，各路大佬轻点喷，谢谢。,1
我的妈呀，玩到30级，想来看看评论，吓死了3.8分。。不至于吧。。感觉挺好玩的啊。暗黑风手游，装备属性技能天赋。都很有意思。看了好多说氪金的。可能我等级低，没体验到吧。腾讯的战令模式传承了一个又一个游戏。要恰饭没啥。目前还没遇到不氪金就卡关的时候。可能将来装备打造，材料爆率会有问题。但是游戏不是刚开没多久吗。咋这么低分,1
画风超级唯美的一款清新系游戏！邂逅这个游戏实在今天晚上，因为无聊的原因想着电脑上的解谜游戏，于是想玩玩手机上面的解谜探险游戏，接着就很平常的求助了度娘——看到了知乎上的一篇回答。四十款精美解谜游戏的推荐，就把四十款全部看完了，用笔记下了一些看起来比较满意的解谜游戏。其中就包括这一款。玩的时候感觉挺舒服的，没有复杂的操作流程，繁琐的长篇大论，华丽的界面……好像一切流行游戏的特点它都没有，界面很干净，操作也很简单，教程[提点]到位 不繁琐，也不会让人感觉不耐烦。剧情的话目前是无法体验完整了，层主是一个学生，没有手机号，也不敢乱花家长钱，所以就与这游戏无缘了，不过看了简介，剧情应该也很棒。第一章微微了解了一下剧情，这个女孩子很厉害，机器人说她是它们的[引导者]，作为唯一活下来的〔人类〕，女孩的神秘身份很让人好奇。至于这款游戏的玩法我认为很新颖，相比较那些大型巨制来说也明显更有创意。第一章玩完之后就觉得真的被吸引了，想要玩第二章的时候发现要6元购买，心里挺可惜的。本来已经看了简介，没想到第一章玩通就要离开 了，唉:-(不过我不是那种吃不到葡萄说葡萄酸的人，收费我觉得这款游戏完全有资格，所以也没有扣星啦♪学生党没钱哈哈，希望其他玩家能够多给予《雨纪》这款游戏支持，为它花钱也好，默默关注支持也罢。总之是真的不错的一款唯美手游，希望公司和游戏能够越做越好，越走越远♥♥♥,1
我就奇怪了，你这是公测啊，不是测试服了，进都进不去，你让我告诉你个屁的游戏体验。直接1星，浪费我时间。告辞。,0
本来是想玩来着，后来看评论太恐怖了，虽然他抄袭的那些我只玩过我的世界，🤔,0
第一星送给赛道工越来越用心的设计，各种彩蛋与细节，在日常刷图无聊之余还可以仔细品味这些“艺术品”，像极速空港彩蛋和细节满满，十分值得探索。不过，如果赛道工能把端游的老图多搬来几个细致优化的话，会更好的~第二星送给游戏平衡，目前为止肝氪的平衡性还算把握的很好，微氪勋章的车也不错，雪狐也可以与晶耀一较高下，技术还是十分关键的，而且许多技巧诸如进阶氮气出弯等，官方也把门槛降低了一些，只要肯练还是能够练成的，游戏操作的深度也得以挖掘。第三星送给美术~衣服越来越漂亮了，车的颜值也越来越棒，游戏内的优化也更有质感，照比一年前，的确有了不小的进步~，另外，晶耀之星的颜值A车中第一，不接受反驳~第四星送给游戏玩法运营方面，近几次的更新都使飞车越来越好玩，师徒系统，邂逅模式的更新，休闲区的PK都很棒，下一步目测就是城邦系统了~扣掉的一星，希望飞车的世界观建立越来越棒，目前为止，从手游的剧情模式、手稿等，还有官方爆料的一些赛道的背景故事，都是一些零碎的、很少有人探索的剧情，而且剧情的建构也很糟。不过飞车的世界观三大王国还是很棒的，就差一个完美的剧情(CG也好，短片动画也好，还有早在几年前就立项的飞车大电影也好)来将这些世界观更完整的建构起来，现在隔壁王者荣耀的世界观就很棒了~。其实，类似于我们这些老玩家，所谓的情怀，都是之前在配置还不是很高的电脑上，挑战暴风五人组，挑战皇族，勇闯街区，跟随着小橘子、白勇太、马特一行人见证车神的成长，这才是真正的情怀的东西，QQ飞车这个大IP建构起世界观的话，一定会走的更远！,1
